"REGION","PRIMARY_SAMPLE_UNIT","STATION_NR","YEAR","MONTH","DAY","HABITAT_CD","STRAT","RUGOSITY_CD","WTD_RUG","MEAN_RUG","LAT_DEGREES","LON_DEGREES","MAPGRID_NR","SUB_REGION_NAME","SUB_REGION_NR","ZONE_NAME","ZONE_NR","MPA_NAME","MPA_NR","ADMIN","PROT","DEPTH_STRAT","MIN_DEPTH","MAX_DEPTH","METERS_COMPLETED","LOBSTER_NUM","CONCH_NUM","DIADEMA_NUM","A_PALMATA","A_CERVICORNIS","D_CYLINDRUS","M_FEROX","O_ANNULARIS","O_FRANKSI","O_FAVEOLATA"
"Tortugas",2779,1,2022,9,7,"SPGR_HR","T09",NA,NA,0.79,24.62209,-82.82835,441579,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D3",17.9831994245376,23.1647992587264,15,0,0,1,"A","A","A","A","A","A","PS"
"Tortugas",2570,1,2022,9,7,"CONT_HR","T02",NA,NA,0.39,24.69158,-82.77741,631206,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",6.70559978542081,7.31519976591361,15,0,0,11,"A","A","A","A","A","A","PS"
"Tortugas",2161,1,2022,9,7,"CONT_LR","T01",NA,NA,0.109333333333333,24.68927,-82.78088,627689,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.92479974640641,7.92479974640641,15,0,0,1,"A","PS","A","A","A","A","PS"
"Tortugas",2298,1,2022,9,7,"SPGR_HR","T05",NA,NA,0.661333333333333,24.62365,-82.82302,446156,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D2",11.5823996293632,12.8015995903488,15,0,0,0,"A","A","A","A","A","PT","PS"
"Tortugas",2168,1,2022,9,7,"CONT_HR","T02",NA,NA,0.409333333333333,24.633,-82.81331,478314,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",9.14399970739201,9.44879969763841,15,9,0,6,"A","A","A","A","A","A","PS"
"Tortugas",2565,1,2022,9,7,"CONT_LR","T01",NA,NA,0.0413333333333333,24.63406,-82.8276,482911,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.61999975616001,7.61999975616001,15,0,0,1,"A","A","A","A","A","A","A"
"Tortugas",2564,1,2022,9,7,"ISOL_MR","T02",NA,NA,0.210666666666667,24.64106,-82.82218,506116,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",8.22959973665281,8.53439972689921,15,0,0,2,"A","A","A","A","A","A","A"
"Tortugas",2592,1,2022,9,7,"ISOL_HR","T02",NA,NA,0.543333333333333,24.64648,-82.84061,526285,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.01039977566721,10.0583996781312,15,0,0,1,"A","A","A","A","PS","PT","PT"
"Tortugas",2581,1,2022,9,7,"ISOL_LR","T01",NA,NA,0.016,24.65019,-82.83627,538770,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",6.09599980492801,6.40079979517441,15,0,0,1,"A","A","A","A","A","A","A"
"Tortugas",2163,1,2022,9,7,"ISOL_MR","T02",NA,NA,0.237333333333333,24.6341,-82.82346,482919,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",10.0583996781312,10.0583996781312,15,0,0,9,"A","A","A","A","A","A","A"
"Tortugas",2258,1,2022,9,7,"CONT_HR","T05",NA,NA,0.710666666666667,24.64246,-82.78976,509282,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D2",17.0687994537984,19.811999366016,15,0,0,0,"A","A","A","A","A","A","PT"
"Tortugas",2659,1,2022,9,7,"CONT_HR","T05",NA,NA,0.673333333333333,24.63975,-82.79215,499977,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D2",19.811999366016,20.7263993367552,15,0,0,0,"A","A","A","A","A","A","A"
"Tortugas",2262,1,2022,9,7,"CONT_HR","T05",NA,NA,0.386666666666667,24.67085,-82.78474,598831,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D2",11.5823996293632,11.5823996293632,15,1,0,1,"A","A","A","A","A","A","A"
"Tortugas",2180,1,2022,9,7,"CONT_HR","T01",NA,NA,0.172,24.6694,-82.78907,596376,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",6.40079979517441,6.40079979517441,15,0,0,0,"A","A","A","A","A","A","A"
"Tortugas",2243,1,2022,9,7,"CONT_HR","T02",NA,NA,0.773333333333333,24.63763,-82.82264,493723,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",8.22959973665281,9.14399970739201,15,0,0,4,"A","A","A","A","A","PT","PT"
"Tortugas",2615,1,2022,9,7,"ISOL_HR","T02",NA,NA,0.766666666666667,24.6487,-82.83763,532523,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",6.70559978542081,8.83919971714561,15,7,0,17,"A","A","A","A","A","A","PT"
"Tortugas",2549,1,2022,9,8,"CONT_HR","T08",NA,NA,0.652,24.67944,-82.98411,616073,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",28.0415991026688,28.0415991026688,15,1,0,0,"A","A","A","A","A","PT","PS"
"Tortugas",2149,1,2022,9,8,"CONT_HR","T08",NA,NA,0.424666666666667,24.68241,-82.9855,620267,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",26.5175991514368,26.8223991416832,15,0,0,0,"A","A","A","A","A","PS","PT"
"Tortugas",2513,1,2022,9,8,"CONT_HR","T08",NA,NA,0.423333333333333,24.69145,-82.99488,634978,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",24.383999219712,24.383999219712,15,0,0,0,"A","A","A","A","PT","A","PT"
"Tortugas",2153,1,2022,9,8,"CONT_HR","T08",NA,NA,0.314666666666667,24.692,-82.97595,635016,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",29.5655990539008,30.1751990343936,15,0,0,5,"A","A","A","A","A","A","A"
"Tortugas",2119,1,2022,9,8,"CONT_HR","T08",NA,NA,0.785333333333333,24.7123,-82.99663,666775,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",23.1647992587264,24.6887992099584,15,0,0,0,"A","A","A","A","A","PT","PT"
"Tortugas",2098,1,2022,9,8,"CONT_HR","T05",NA,NA,0.508666666666667,24.71297,-82.9954,667444,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D2",18.287999414784,18.5927994050304,15,0,0,0,"A","A","A","A","A","PT","PT"
"Tortugas",2143,1,2022,9,8,"CONT_HR","T08",NA,NA,0.314285714285714,24.6944,-82.97562,638531,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",29.5655990539008,29.5655990539008,6,0,0,0,"A","A","A","A","A","A","A"
"Tortugas",2514,1,2022,9,8,"CONT_HR","T08",NA,NA,0.360666666666667,24.67287,-83.02939,606185,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",21.335999317248,21.9455992977408,15,0,0,0,"A","A","A","A","A","PT","PT"
"Tortugas",2463,1,2022,9,8,"CONT_HR","T05",NA,NA,0.337333333333333,24.67011,-83.0285,601975,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D2",19.5071993757696,19.5071993757696,15,5,0,0,"A","A","A","A","A","PT","PT"
"Tortugas",2064,1,2022,9,8,"CONT_MR","T04",NA,NA,0.157333333333333,24.66826,-83.03309,599094,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D2",19.2023993855232,19.2023993855232,15,0,0,0,"A","A","A","A","A","PS","A"
"Tortugas",2471,1,2022,9,8,"CONT_HR","T05",NA,NA,0.322666666666667,24.65244,-83.04346,555556,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D2",16.1543994830592,16.4591994733056,15,0,0,0,"A","A","A","A","A","A","PT"
"Tortugas",2609,1,2022,9,7,"ISOL_HR","T02",NA,NA,0.386666666666667,24.64423,-82.84071,518503,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",7.92479974640641,9.14399970739201,15,0,0,5,"A","A","A","A","A","A","A"
"Tortugas",2104,1,2022,9,8,"CONT_MR","T08",NA,NA,0.258666666666667,24.70386,-82.99473,653869,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",20.7263993367552,21.0311993270016,15,0,0,0,"A","A","A","A","A","PT","PS"
"Tortugas",2512,1,2022,9,8,"CONT_HR","T08",NA,NA,0.380666666666667,24.70446,-82.99789,654552,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",21.9455992977408,23.7743992392192,15,0,0,0,"A","A","A","A","A","PT","PS"
"Tortugas",2574,1,2022,9,7,"CONT_MR","T01",NA,NA,0.169333333333333,24.63023,-82.81483,469091,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",8.22959973665281,8.53439972689921,15,0,0,2,"A","A","A","A","A","A","A"
"Tortugas",2193,1,2022,9,7,"CONT_HR","T02",NA,NA,0.36,24.68833,-82.7774,626300,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",3.9623998732032,5.48639982443521,15,0,0,2,"A","A","A","A","A","A","PS"
"Tortugas",2345,1,2022,9,7,"CONT_HR","T05",NA,NA,0.666666666666667,24.62373,-82.8255,447673,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D2",18.287999414784,21.9455992977408,15,0,0,0,"A","A","A","A","A","PT","A"
"Tortugas",2515,1,2022,9,8,"ISOL_HR","T08",NA,NA,1.04,24.68024,-83.01423,617408,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",24.9935992002048,24.9935992002048,15,0,0,0,"A","A","A","A","A","PT","PS"
"Tortugas",2402,1,2022,9,8,"CONT_LR","T04",NA,NA,0.142666666666667,24.6508,-83.0561,549267,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D2",14.6303995318272,14.9351995220736,15,0,0,0,"A","A","A","A","A","A","A"
"Tortugas",2560,1,2022,9,8,"CONT_HR","T08",NA,NA,0.696666666666667,24.68357,-82.98607,622371,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",25.6031991806976,27.7367991124224,15,0,0,0,"A","A","A","A","PT","PT","PT"
"Tortugas",2105,1,2022,9,8,"CONT_HR","T08",NA,NA,0.388,24.69413,-82.99096,638500,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D3",22.5551992782336,22.85999926848,15,0,0,0,"A","A","A","A","A","PT","PT"
"Tortugas",2465,1,2022,9,8,"CONT_HR","T05",NA,NA,0.307333333333333,24.65213,-83.05628,553964,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D2",14.6303995318272,15.23999951232,15,0,0,0,"A","PT","A","A","A","PS","PS"
"Tortugas",2411,1,2022,9,8,"ISOL_HR","T05",NA,NA,0.894666666666667,24.65031,-83.04358,547726,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D2",17.0687994537984,18.5927994050304,15,0,0,0,"A","A","A","A","A","A","A"
"Tortugas",2128,1,2022,9,8,"CONT_HR","T05",NA,NA,0.775333333333333,24.67846,-83.01415,614616,"Tortugas--Tortugas Bank",3,"Bank",7,"Tortugas_NER",24,NA,1,"D2",19.5071993757696,21.0311993270016,15,0,0,0,"A","A","A","A","A","PT","PT"
"Tortugas",2165,1,2022,9,9,"CONT_HR","T01",NA,NA,0.169333333333333,24.62872,-82.88811,465874,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",8.22959973665281,9.75359968788481,15,0,0,0,"A","A","A","A","A","A","A"
"Tortugas",2241,1,2022,9,9,"ISOL_MR","T02",NA,NA,0.209333333333333,24.62742,-82.88818,462814,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"Unprotected",0,NA,2,"D1",10.0583996781312,10.3631996683776,15,0,0,1,"A","A","A","A","A","A","A"
"Tortugas",2681,1,2022,9,9,"ISOL_HR","T05",NA,NA,1.41866666666667,24.64415,-82.85659,518470,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"DTNP_RNA",26,NA,2,"D2",15.23999951232,17.3735994440448,15,10,0,1,"A","A","A","A","A","A","PT"
"Tortugas",2176,1,2022,9,9,"CONT_HR","T02",NA,NA,0.29,24.62785,-82.85894,462873,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",8.83919971714561,9.14399970739201,15,0,0,0,"A","A","A","A","A","A","A"
"Tortugas",2716,1,2022,9,9,"CONT_HR","T05",NA,NA,0.553333333333333,24.64025,-82.852,504506,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D2",10.0583996781312,10.3631996683776,15,0,0,0,"A","A","A","A","A","PT","PT"
"Tortugas",2227,1,2022,9,9,"CONT_HR","T05",NA,NA,1.37333333333333,24.69204,-82.88536,633796,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D2",9.75359968788481,10.667999658624,15,0,0,0,"A","PT","A","PS","A","PT","PT"
"Tortugas",2313,1,2022,9,9,"ISOL_HR","T05",NA,NA,0.748666666666667,24.64212,-82.85712,510699,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"DTNP_RNA",26,NA,2,"D2",9.14399970739201,10.9727996488704,15,0,0,3,"A","PT","A","A","A","PT","PT"
"Tortugas",2250,1,2022,9,9,"ISOL_LR","T01",NA,NA,0.0713333333333333,24.67262,-82.88888,603666,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"DTNP_RNA",26,NA,2,"D1",5.79119981468161,6.09599980492801,15,0,0,0,"A","A","A","A","A","A","A"
"Tortugas",2680,1,2022,9,9,"ISOL_HR","T05",NA,NA,0.926,24.63934,-82.8591,501391,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"DTNP_RNA",26,NA,2,"D2",15.5447995025664,16.4591994733056,15,3,0,4,"A","A","A","A","A","A","A"
"Tortugas",2234,1,2022,9,9,"CONT_HR","T05",NA,NA,0.328666666666667,24.69638,-82.88638,640116,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D2",10.3631996683776,10.9727996488704,15,0,0,0,"A","PS","A","A","A","A","PS"
"Tortugas",2235,1,2022,9,10,"CONT_MR","T01",NA,NA,0.181333333333333,24.70248,-82.87181,649259,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D1",9.14399970739201,9.14399970739201,15,0,0,0,"A","A","A","A","A","A","A"
"Tortugas",2635,1,2022,9,10,"CONT_HR","T02",NA,NA,0.488666666666667,24.70485,-82.8777,653415,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D1",11.8871996196096,13.715999561088,15,0,0,0,"A","PT","A","A","A","PS","PT"
"Tortugas",2395,1,2022,9,10,"ISOL_HR","T02",NA,NA,0.45,24.62713,-82.90962,462771,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"DTNP_RNA",26,NA,2,"D1",6.09599980492801,8.53439972689921,15,0,0,4,"A","A","A","A","A","A","A"
"Tortugas",2651,1,2022,9,10,"ISOL_HR","T02",NA,NA,0.646,24.62878,-82.89429,467396,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"DTNP_RNA",26,NA,2,"D1",6.09599980492801,9.75359968788481,15,0,0,1,"A","A","A","A","A","A","PT"
"Tortugas",2800,1,2022,9,10,"ISOL_HR","T05",NA,NA,0.584,24.62426,-82.91026,452079,"Tortugas--Dry Tortugas NP",4,"Lagoon",6,"DTNP_RNA",26,NA,2,"D2",14.3255995415808,15.8495994928128,15,0,0,1,"A","A","A","A","A","A","A"
